# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33
3.847966798757686213e+00 4.866439999999999655e-03 2.295240000000000058e-01 0.000000000000000000e+00 1.648600000000000136e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.571388906854892298e+00 -6.314046251616552141e-02 0.000000000000000000e+00 -6.314046251616552141e-02 1.318125164380035130e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.779994124682630297e-01
4.243142533184271592e+00 5.191549999999999637e-03 2.156349999999999933e-01 0.000000000000000000e+00 1.480449999999999875e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.028224929649629082e+00 -8.127149136629617521e-02 0.000000000000000000e+00 -8.127149136629617521e-02 1.756509830925629193e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.534045032297055577e-01
4.643602696804063790e+00 5.479559999999999639e-03 2.036310000000000064e-01 0.000000000000000000e+00 1.339530000000000030e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.497790959477809825e+00 -1.017006291590540623e-01 0.000000000000000000e+00 -1.017006291590540623e-01 2.273505986799630868e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.284188069431852819e-01
5.049409520382830863e+00 5.735289999999999659e-03 1.930459999999999954e-01 0.000000000000000000e+00 1.220750000000000028e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.972547891060330461e+00 -1.242268780276873791e-01 0.000000000000000000e+00 -1.242268780276873791e-01 2.871647774617403295e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.027023017112676628e-01
5.460645978274930812e+00 5.963219999999999979e-03 1.835779999999999912e-01 0.000000000000000000e+00 1.119800000000000040e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.445427027273583853e+00 -1.486060410832764911e-01 0.000000000000000000e+00 -1.486060410832764911e-01 3.552714836511079027e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.760070706381609673e-01
5.877384673040428886e+00 6.167319999999999573e-03 1.750200000000000089e-01 0.000000000000000000e+00 1.033229999999999933e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.909955107327461654e+00 -1.745619539938123854e-01 0.000000000000000000e+00 -1.745619539938123854e-01 4.317763371168081149e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.481564698374556066e-01
6.299672277753649574e+00 6.350950000000000172e-03 1.672220000000000095e-01 0.000000000000000000e+00 9.583119999999999550e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.360433989299685287e+00 -2.017989615416012905e-01 0.000000000000000000e+00 -2.017989615416012905e-01 5.167172253631682755e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.019022709251488301e+00
6.727612510357542597e+00 6.516919999999999831e-03 1.600719999999999921e-01 0.000000000000000000e+00 8.929309999999999548e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.792139582337536119e+00 -2.300216425722788338e-01 0.000000000000000000e+00 -2.300216425722788338e-01 6.100896667588692757e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.088523630408188669e+00
7.161309088795055899e+00 6.667610000000000030e-03 1.534810000000000063e-01 0.000000000000000000e+00 8.354139999999999588e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.201251975994351184e+00 -2.589382064976127884e-01 0.000000000000000000e+00 -2.589382064976127884e-01 7.118410076297118638e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.156605457849396501e+00
7.600762013066188594e+00 6.805010000000000225e-03 1.473800000000000110e-01 0.000000000000000000e+00 7.844469999999999743e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.584782376819337202e+00 -2.882648961314402403e-01 0.000000000000000000e+00 -2.882648961314402403e-01 8.218507972879621204e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.223213801440985460e+00
8.046126860085363930e+00 6.930770000000000160e-03 1.417100000000000026e-01 0.000000000000000000e+00 7.389809999999999945e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.940730374427027449e+00 -3.177472451957473742e-01 0.000000000000000000e+00 -3.177472451957473742e-01 9.399957373557585316e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.288330266195619744e+00
8.497403629852581020e+00 7.046310000000000073e-03 1.364239999999999897e-01 0.000000000000000000e+00 6.981770000000000209e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.267753275542339964e+00 -3.471444972529116324e-01 0.000000000000000000e+00 -3.471444972529116324e-01 1.066075503527621621e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.351919653931064502e+00
8.954747899282262225e+00 7.152799999999999957e-03 1.314809999999999868e-01 0.000000000000000000e+00 6.613540000000000418e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.565293811506018429e+00 -3.762531051147642858e-01 0.000000000000000000e+00 -3.762531051147642858e-01 1.199898147319807679e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.413971915498193788e+00
9.418159668374407545e+00 7.251269999999999764e-03 1.268469999999999875e-01 0.000000000000000000e+00 6.279560000000000031e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.833283503648409862e+00 -4.048868966683685233e-01 0.000000000000000000e+00 -4.048868966683685233e-01 1.341194646294588400e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.474457849261613385e+00
9.887794514043442007e+00 7.342590000000000401e-03 1.224920000000000037e-01 0.000000000000000000e+00 5.975240000000000151e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.072210882374093899e+00 -4.328976331455160476e-01 0.000000000000000000e+00 -4.328976331455160476e-01 1.489712839652886089e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.533369268002532815e+00
