# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
7.666511818819983226e-01 1.797000538014496276e-04 2.838645689189434052e-02 7.684839905171731599e-06 4.999586995442707860e+01 6.959172586599985180e-03 -4.279044636253577516e-05 1.078659008877972617e-03 -5.672296295718599901e-05 5.193641724569412343e-05 -1.924174378315607614e-01 -7.412607665173709393e-04 2.543761220294982195e-04 -1.225423034156847280e-06 -8.634697223897092044e-07 -1.225423034156847280e-06 1.079542286674950446e-07 1.168433438891725018e-08 -8.634697223897092044e-07 1.168433438891725018e-08 9.386114106746390462e-05 3.865183765689531731e-02 4.462094693735707551e-07 -1.527217585438241381e-04
9.004200345433225339e-01 2.409999045388152021e-04 2.802468960483868801e-02 1.791953354768338613e-05 4.997463353474934422e+01 8.079922602822382088e-03 -5.665294399174550266e-05 1.234739320352673531e-03 -7.476366954506374896e-05 5.123965456732548773e-05 -1.907771974802017212e-01 -8.720985303322473800e-04 3.501650353427976370e-04 -2.002899691433412954e-06 -1.194616970678907819e-06 -2.002899691433412954e-06 1.973861145643240889e-07 1.896328072348296701e-08 -1.194616970678907819e-06 1.896328072348296701e-08 1.255018578376621008e-04 4.501777142286300659e-02 5.944823158188228263e-07 -1.771123691772421020e-04
1.034129248839661619e+00 3.179963872147102970e-04 2.765857490400473045e-02 2.990453261494015202e-05 4.994527562459309422e+01 9.299467628200847741e-03 -7.367732784283967406e-05 1.405281519206861510e-03 -9.678092465037479997e-05 4.796980041040417597e-05 -1.890187263488769531e-01 -1.020495915630211360e-03 4.609507450368255377e-04 -3.058077027162653394e-06 -1.580340608597907703e-06 -3.058077027162653394e-06 3.299994659755611792e-07 2.871229831669097621e-08 -1.580340608597907703e-06 2.871229831669097621e-08 1.605091965757310390e-04 5.201065540313720703e-02 7.802717997644018650e-07 -2.036813481633240888e-04
1.186803463201226538e+00 4.089570332628984523e-04 2.730402164161205292e-02 4.265003190084826201e-05 4.990686670939127367e+01 1.055855179826418501e-02 -9.330536461978528083e-05 1.584131503477692604e-03 -1.220048579853027923e-04 4.194719197888237283e-05 -1.872222721576690396e-01 -1.181139455487330682e-03 6.056397105567157269e-04 -4.657897989090997726e-06 -2.087050461341277696e-06 -4.657897989090997726e-06 5.471407575896591879e-07 4.326513192154379794e-08 -2.087050461341277696e-06 4.326513192154379794e-08 2.041372354142367840e-04 5.931422486901283264e-02 9.999682977953245934e-07 -2.311898181991030592e-04
1.339537315927776362e+00 5.195530053849021232e-04 2.694335393607616078e-02 5.623336134400838703e-05 4.985493596394856297e+01 1.190589119990666592e-02 -1.165513555558087835e-04 1.780710377109547167e-03 -1.516928192965375790e-04 3.265126724727451801e-05 -1.853081434965133667e-01 -1.362347587322195299e-03 7.695734966546297073e-04 -6.740195658494485542e-06 -2.663600753294304013e-06 -6.740195658494485542e-06 8.491153948853025213e-07 6.188029999520949787e-08 -2.663600753294304013e-06 6.188029999520949787e-08 2.512054925318807364e-04 6.724223618706066941e-02 1.268543239045053735e-06 -2.607825542024025953e-04
1.511236168719551687e+00 6.471225448573628700e-04 2.658715782066186153e-02 6.944569274007031411e-05 4.978821945190429688e+01 1.328095390150944161e-02 -1.426216016019073445e-04 1.989342970773577690e-03 -1.847688836278393865e-04 2.020546329125257406e-05 -1.833470314741134644e-01 -1.558376010507345200e-03 9.764251881279051304e-04 -9.731977115734480321e-06 -3.392829739823355339e-06 -9.731977115734480321e-06 1.308618152506824117e-06 8.811156959609434125e-08 -3.392829739823355339e-06 8.811156959609434125e-08 3.076319699175655842e-04 7.547573993603387543e-02 1.581307401465892326e-06 -2.912324271164834499e-04
1.682875383146342108e+00 7.982012078476448131e-04 2.621717564761638641e-02 8.223555293322229475e-05 4.970026524861653172e+01 1.472730500002701962e-02 -1.725794766874362844e-04 2.220010695358117132e-03 -2.225343002161631891e-04 4.027494924230269072e-06 -1.812555392583211078e-01 -1.778038761888941057e-03 1.206630608066916466e-03 -1.348964997305301949e-05 -4.204730885248864070e-06 -1.348964997305301949e-05 1.914721224238746800e-06 1.203885204859034275e-07 -4.204730885248864070e-06 1.203885204859034275e-07 3.671960730571299791e-04 8.432399729887643525e-02 1.957009696222181912e-06 -3.236472645464042461e-04
1.873479597638358252e+00 9.690289734862744808e-04 2.584203518927096974e-02 9.384080234061305270e-05 4.958992894490559422e+01 1.618314689646164345e-02 -2.053951078172152060e-04 2.466051140800118446e-03 -2.636626207580168861e-04 -1.530191108637760788e-05 -1.790977716445922852e-01 -2.014639205299317837e-03 1.488917390815913677e-03 -1.865287958935368806e-05 -5.196307029109448195e-06 -1.865287958935368806e-05 2.784599018923472613e-06 1.637470035120713874e-07 -5.196307029109448195e-06 1.637470035120713874e-07 4.363980551715940237e-04 9.346730758746464585e-02 2.389905678986299811e-06 -3.568191799179961103e-04
2.064083812130374174e+00 1.166911679320037365e-03 2.544478327035903931e-02 1.047474167232091138e-04 4.944865926106770360e+01 1.768579582373300957e-02 -2.421396784484386173e-04 2.736781723797321320e-03 -3.095090602679798639e-04 -3.819660347896084584e-05 -1.767879724502563477e-01 -2.277072053402662277e-03 1.798245008103549480e-03 -2.494857653800863773e-05 -6.273265626077773049e-06 -2.494857653800863773e-05 3.887075308739440516e-06 2.153217337763635442e-07 -6.273265626077773049e-06 2.153217337763635442e-07 5.082002026028931141e-04 1.032128706574439864e-01 2.903226535030019498e-06 -3.918269261096914429e-04
2.273653026687616041e+00 1.386755999798575893e-03 2.503270593782265865e-02 1.147602282192868446e-04 4.927562713623046875e+01 1.917165579895178246e-02 -2.815243739557141698e-04 3.024279760817686572e-03 -3.584888084636380094e-04 -6.352088045484075040e-05 -1.743845939636230469e-01 -2.557544037699699402e-03 2.168168080970644951e-03 -3.327388913021422923e-05 -7.543538686149986461e-06 -3.327388913021422923e-05 5.396263077273033559e-06 2.816740618527546758e-07 -7.543538686149986461e-06 2.816740618527546758e-07 5.894732312299311161e-04 1.132384712497393198e-01 3.489910871697550668e-06 -4.274764214642345905e-04
