# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
0.000000000000000000e+00 3.622994727967164454e-04 2.870275739559954298e-01 0.000000000000000000e+00 9.999929449685631688e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.176503139302004134e-36 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.685006664461505078e-10 3.555092782827351527e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.110235019829264091e-02 2.446680963538844320e-03 2.840767268759274988e-01 0.000000000000000000e+00 9.999776015711582255e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.005729630036472991e-03 -3.980482056045502258e-07 0.000000000000000000e+00 -3.980482056045502258e-07 4.711428583307734400e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.434640182224768262e-04 9.578208538782337356e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.162495221624994024e-01 1.133951658815283980e-02 2.774627073147707956e-01 0.000000000000000000e+00 9.999171233475684373e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.271134506947366349e-03 -1.137182466915139923e-05 0.000000000000000000e+00 -1.137182466915139923e-05 3.846287241004186153e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.959368754374734123e-03 2.419002958249354684e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.383836933411094927e-01 3.587069535465322451e-02 2.687395217951549231e-01 0.000000000000000000e+00 9.997146904629776731e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.792463528677893214e-02 -9.679784760567144292e-05 0.000000000000000000e+00 -9.679784760567144292e-05 6.048292318467310249e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.542632970008592057e-02 4.649684498509364383e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.404467353763259929e-01 8.930137201006946301e-02 2.588947415998509305e-01 0.000000000000000000e+00 9.990865905345922560e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.075991555237776065e-01 -4.781457254533119758e-04 0.000000000000000000e+00 -4.781457254533119758e-04 4.471795879474329226e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.099239747611752027e-02 7.678138501201783317e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.125380202420942055e+00 1.887217085812051831e-01 2.485419665633883668e-01 0.000000000000000000e+00 9.973822550710529367e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.469056764728028985e-01 -1.718677337371013990e-03 0.000000000000000000e+00 -1.718677337371013990e-03 2.115274855986983872e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.669774386414201561e-02 1.152999700220171286e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.596125319450033109e+00 3.539618348627144861e-01 2.376313791367610229e-01 0.000000000000000000e+00 9.933539373205217959e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.920761127102227239e-01 -4.981768284725915721e-03 0.000000000000000000e+00 -4.981768284725915721e-03 7.408701319817945522e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.570620498637934070e-01 1.622420473035094846e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.155622970581291042e+00 5.914889097780360316e-01 2.260640185439581340e-01 0.000000000000000000e+00 9.856057026349930306e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.839683134634549466e-01 -1.227870555596586970e-02 0.000000000000000000e+00 -1.227870555596586970e-02 2.085514823428185130e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.540232003608626221e-01 2.153466561897718901e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.735711337193031945e+00 8.982659327125657178e-01 2.137683991333106381e-01 0.000000000000000000e+00 9.728000932745399787e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.391516383504098009e+00 -2.463060294009045137e-02 0.000000000000000000e+00 -2.463060294009045137e-02 4.574179300730613421e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.628868345096443182e-01 2.721560143024341016e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.336388115074059080e+00 1.259995370446807872e+00 2.012012526114303201e-01 0.000000000000000000e+00 9.541069834579934961e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.002918592492005878e+00 -4.302616760017188152e-02 0.000000000000000000e+00 -4.302616760017188152e-02 8.554758821811919711e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.790678189993579084e-01 3.300307285017372472e+00 0.000000000000000000e+00 0.000000000000000000e+00
