# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33
1.053518732409212788e+00 1.031330000000000000e-05 3.807599999999999960e-03 0.000000000000000000e+00 5.963900000000000290e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.909807885629196400e-01 -1.296200776966255179e-03 0.000000000000000000e+00 -1.296200776966255179e-03 1.412645167776011208e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.590049406170840618e-02
1.133919846709963375e+00 1.326250000000000050e-05 4.203509999999999712e-03 0.000000000000000000e+00 5.963900000000000290e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.209618814089435446e-01 -1.622527102543085261e-03 0.000000000000000000e+00 -1.622527102543085261e-03 1.851181549068477508e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.494305653940763756e-02
1.215391508451005187e+00 1.680359999999999951e-05 4.613729999999999914e-03 0.000000000000000000e+00 5.963870000000000005e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.535189881436288872e-01 -2.005187896719733912e-03 0.000000000000000000e+00 -2.005187896719733912e-03 2.385237682919132498e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.450734469787311853e-02
1.297953727864866957e+00 2.101409999999999926e-05 5.038339999999999659e-03 0.000000000000000000e+00 5.963799999999999812e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.887317906010912760e-01 -2.450195237369717262e-03 0.000000000000000000e+00 -2.450195237369717262e-03 3.027934119035070024e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.458182599637458832e-02
1.381626515184077864e+00 2.597749999999999989e-05 5.477459999999999968e-03 0.000000000000000000e+00 5.963660000000000139e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.266805276249621914e-01 -2.963886683701045643e-03 0.000000000000000000e+00 -2.963886683701045643e-03 3.793382022678959604e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.051548017481333391e-01
1.466409870408637239e+00 3.178369999999999861e-05 5.931269999999999772e-03 0.000000000000000000e+00 5.963430000000000319e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.674344211192171472e-01 -3.552731849513687205e-03 0.000000000000000000e+00 -3.552731849513687205e-03 4.696132252940645639e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.162115320236847826e-01
1.552333808887338629e+00 3.852939999999999740e-05 6.399980000000000425e-03 0.000000000000000000e+00 5.963069999999999737e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.110754143126235105e-01 -4.223677892091011639e-03 0.000000000000000000e+00 -4.223677892091011639e-03 5.751879264080630083e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.277408289371809724e-01
1.639398330620182476e+00 4.631759999999999849e-05 6.883839999999999577e-03 0.000000000000000000e+00 5.962559999999999860e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.576688797765679495e-01 -4.983720677606351748e-03 0.000000000000000000e+00 -4.983720677606351748e-03 6.976824974039402263e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.397272696042667350e-01
1.727633450955961436e+00 5.525890000000000044e-05 7.383139999999999842e-03 0.000000000000000000e+00 5.961829999999999785e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.072943714817522709e-01 -5.840398484889914796e-03 0.000000000000000000e+00 -5.840398484889914796e-03 8.388539753512061319e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.521593502722392022e-01
1.817039169894675510e+00 6.547059999999999620e-05 7.898209999999999259e-03 0.000000000000000000e+00 5.960840000000000316e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.600098725240565400e-01 -6.801107491399482549e-03 0.000000000000000000e+00 -6.801107491399482549e-03 1.000456297022139784e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.650208954269186123e-01
1.907645502785118241e+00 7.707779999999999580e-05 8.429410000000000028e-03 0.000000000000000000e+00 5.959530000000000172e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.158876567541861080e-01 -7.873789613921544639e-03 0.000000000000000000e+00 -7.873789613921544639e-03 1.184382157210976541e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.782998496585979087e-01
1.999462454743553996e+00 9.021279999999999794e-05 8.977139999999999773e-03 0.000000000000000000e+00 5.957820000000000249e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.749843000963653417e-01 -9.066372086850614867e-03 0.000000000000000000e+00 -9.066372086850614867e-03 1.392566203537389446e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.919811164858295782e-01
2.092510036002511065e+00 1.050149999999999966e-04 9.541829999999999409e-03 0.000000000000000000e+00 5.955630000000000024e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.373590851695485116e-01 -1.038714243022910086e-02 0.000000000000000000e+00 -1.038714243022910086e-02 1.627054444172980688e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.060510269239738401e-01
