# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33
6.034700616944267855e-03 3.053249999999999974e-03 2.040169999999999817e+00 0.000000000000000000e+00 2.503239999999999910e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.990532966254920766e-06 -1.699538812826112999e-10 0.000000000000000000e+00 -1.699538812826112999e-10 6.103946006208632865e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.481608981527010135e-06
1.818474879917702028e-02 2.832550000000000085e-03 1.818149999999999933e+00 0.000000000000000000e+00 2.501679999999999993e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.530827039146535589e-05 -4.557750549170868144e-09 0.000000000000000000e+00 -4.557750549170868144e-09 8.017952107994717362e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.341326305494974585e-05
3.049725624380016792e-02 2.632460000000000095e-03 1.622219999999999995e+00 0.000000000000000000e+00 2.501630000000000109e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.274143013972535193e-04 -2.151453144023462477e-08 0.000000000000000000e+00 -2.151453144023462477e-08 6.799857107919829798e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.761528103924229803e-05
4.297431696730944634e-02 2.451300000000000007e-03 1.449230000000000018e+00 0.000000000000000000e+00 2.501589999999999847e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.529579848549452607e-04 -6.024199982672681537e-08 0.000000000000000000e+00 -6.024199982672681537e-08 2.711720719716023851e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.446782147057892816e-05
5.561817065691333078e-02 2.287529999999999859e-03 1.296419999999999906e+00 0.000000000000000000e+00 2.501549999999999940e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.236405638020270133e-04 -1.306916647029553581e-07 0.000000000000000000e+00 -1.306916647029553581e-07 7.581957360920299407e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.243587435878004146e-04
6.843100237330301816e-02 2.139779999999999981e-03 1.161389999999999922e+00 0.000000000000000000e+00 2.501510000000000034e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.412149615912153761e-04 -2.436052929245839656e-07 0.000000000000000000e+00 -2.436052929245839656e-07 1.731192814000388133e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.876831572135363095e-04
8.141517926556063323e-02 2.006790000000000049e-03 1.042000000000000037e+00 0.000000000000000000e+00 2.501490000000000080e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.074909808782053193e-04 -4.105620042321811097e-07 0.000000000000000000e+00 -4.105620042321811097e-07 3.455792332998465566e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.648444882899597631e-04
9.457288639437737288e-02 1.887460000000000093e-03 9.364010000000000389e-01 0.000000000000000000e+00 2.501470000000000127e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.224330169791618735e-03 -6.440223910128077836e-07 0.000000000000000000e+00 -6.440223910128077836e-07 6.268877458656507543e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.562526276601971900e-04
1.079064909088353480e-01 1.780770000000000096e-03 8.429579999999999851e-01 0.000000000000000000e+00 2.501450000000000173e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.593654388115083812e-03 -9.573816551112891001e-07 0.000000000000000000e+00 -9.573816551112891001e-07 1.058660680762341349e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.623261091069562085e-04
1.214181778696257902e-01 1.685819999999999983e-03 7.602330000000000476e-01 0.000000000000000000e+00 2.501429999999999865e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.017437833326099928e-03 -1.365021413252748193e-06 0.000000000000000000e+00 -1.365021413252748193e-06 1.690757256414020936e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.834889100163934660e-04
