# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
0.000000000000000000e+00 3.622994727967164454e-04 2.870275739559954298e-01 0.000000000000000000e+00 9.999929449685631688e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.176503139302004134e-36 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.685006664461505078e-10 3.555092782827351527e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.383836933411094927e-01 3.587069535465322451e-02 2.687395217951549231e-01 0.000000000000000000e+00 9.997146904629776731e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.792463528677893214e-02 -9.679784760567144292e-05 0.000000000000000000e+00 -9.679784760567144292e-05 6.048292318467310249e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.542632970008592057e-02 4.649684498509364383e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.596125319450033109e+00 3.539618348627144861e-01 2.376313791367610229e-01 0.000000000000000000e+00 9.933539373205217959e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.920761127102227239e-01 -4.981768284725915721e-03 0.000000000000000000e+00 -4.981768284725915721e-03 7.408701319817945522e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.570620498637934070e-01 1.622420473035094846e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.336388115074059080e+00 1.259995370446807872e+00 2.012012526114303201e-01 0.000000000000000000e+00 9.541069834579934961e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.002918592492005878e+00 -4.302616760017188152e-02 0.000000000000000000e+00 -4.302616760017188152e-02 8.554758821811919711e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.790678189993579084e-01 3.300307285017372472e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.261924647571223801e+00 2.544557009247721879e+00 1.683531621103202258e-01 0.000000000000000000e+00 8.605592692646679698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.218370752185364836e+00 -1.366517079500358944e-01 0.000000000000000000e+00 -1.366517079500358944e-01 3.214303054052793096e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.408398207670032543e-01 5.053384700576105004e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.372666080054941951e+00 3.815592686171787928e+00 1.519603472618025197e-01 0.000000000000000000e+00 7.248947372721843418e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.389683782639549392e+00 -2.730568406437616225e-01 0.000000000000000000e+00 -2.730568406437616225e-01 7.639089803802540102e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.188936426284673997e+00 6.727450331123833394e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.668536954662272365e+00 4.792559081770209062e+00 1.463173047974738183e-01 0.000000000000000000e+00 5.783868450302840358e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.964627136814526054e+00 -4.199529334143857762e-01 0.000000000000000000e+00 -4.199529334143857762e-01 1.419741144554630130e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.506160116131892934e+00 8.218396333504010443e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.214945519525534046e+01 5.410321617412607864e+00 1.414282089423194444e-01 0.000000000000000000e+00 4.464710620038280231e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.830814306843105754e+00 -5.516408225715266900e-01 0.000000000000000000e+00 -5.516408225715266900e-01 2.263516148627094104e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.785514788822818000e+00 9.481176310150232212e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.481533211035188913e+01 5.732772048126208553e+00 1.338523128046210653e-01 0.000000000000000000e+00 3.399747989525965242e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.132775233646270863e+00 -6.574993405760084508e-01 0.000000000000000000e+00 -6.574993405760084508e-01 3.246753184000326087e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.022865172824118041e+00 1.052039805678989559e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.766607239629827930e+01 5.853581543197909909e+00 1.241166860508892966e-01 0.000000000000000000e+00 2.590566083786449703e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.067755239516541721e+00 -7.376127523239843775e-01 0.000000000000000000e+00 -7.376127523239843775e-01 4.309220311249165047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.217382702471645040e+00 1.136624116200087897e+01 0.000000000000000000e+00 0.000000000000000000e+00
